publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2021p572359,earthquake,2021-07-31T18:33:07Z,2021-08-01T23:16:16Z,167.6699371,-44.86480713,3.220394633,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,2,0.5937766433,194.4929924,0.7603936126,0
2021p571421,earthquake,2021-07-31T10:12:29Z,2021-08-01T23:11:20Z,-179.6348724,-33.95735168,4.414432958,353.2407532,MLv,NA,LOCSAT,confirmed,manual,iasp91,25,18,8,3.967401266,335.5093384,1.487596032,0.1950503455
2021p571270,earthquake,2021-07-31T08:52:48Z,2021-07-31T08:58:20Z,178.7380371,-37.4932251,3.230366562,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,26,37,0.3275007904,265.685257,0.6922527857,0
2021p571220,earthquake,2021-07-31T08:25:37Z,2021-08-01T23:04:31Z,-178.3544464,-34.39725876,3.939810365,184.0713501,MLv,NA,LOCSAT,confirmed,manual,iasp91,30,19,9,4.159809589,350.6271667,0.7329410273,0.1174797228
2021p570706,earthquake,2021-07-31T03:52:20Z,2021-08-02T04:54:07Z,179.262207,-37.0844574,3.299623998,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,40,29,18,0.898755312,276.5506744,0.8874192863,0.1524295237
2021p570083,earthquake,2021-07-30T22:20:38Z,2021-08-01T22:04:13Z,165.4772034,-46.51110077,3.698275728,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,2,0.9023247957,307.3419533,1.183437349,0
2021p569936,earthquake,2021-07-30T21:02:03Z,2021-08-01T21:55:05Z,178.9846802,-36.99161911,3.017136303,11.67631721,M,NA,LOCSAT,confirmed,manual,iasp91,26,17,12,0.785481751,287.845993,0.8922141133,0
2021p568275,earthquake,2021-07-30T06:16:15Z,2021-07-30T06:33:35Z,178.9098511,-34.28719711,3.257819591,300,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,2,3.547282219,345.3142242,0.3478448169,0
2021p567636,earthquake,2021-07-30T00:36:42Z,2021-07-30T00:43:37Z,174.9680023,-40.46644211,3.845024332,31.77299881,M,NA,LOCSAT,confirmed,manual,iasp91,42,36,83,0.1969294697,62.82537842,0.2960433908,0
2021p567247,earthquake,2021-07-29T21:09:36Z,2021-07-30T04:12:43Z,-179.9761963,-37.53374481,3.115342413,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,20,13,1.307969809,293.1170044,0.4174673753,0
2021p566789,earthquake,2021-07-29T17:05:11Z,2021-07-30T04:11:36Z,-179.9666443,-37.56223297,3.67788156,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,22,14,1.309264183,293.5153656,0.3979063473,0.1460498368
2021p566639,earthquake,2021-07-29T15:45:33Z,2021-07-29T15:49:59Z,177.4956818,-36.70081329,3.015776167,164.3013458,MLv,NA,LOCSAT,confirmed,manual,iasp91,29,22,15,1.076742649,235.5453186,0.822599796,0.2909472095
2021p566409,earthquake,2021-07-29T13:43:02Z,2021-07-30T04:09:40Z,-179.9428558,-37.59289169,3.558829409,33,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,14,1.321942449,294.1795959,0.4081072525,0.1426802201
2021p565894,earthquake,2021-07-29T09:07:44Z,2021-07-29T09:19:59Z,179.0481415,-32.89235687,3.854150641,426.9642029,M,NA,LOCSAT,confirmed,manual,iasp91,23,16,6,4.698666573,339.0345917,0.4086696421,0
2021p565120,earthquake,2021-07-29T02:16:09Z,2021-07-30T03:56:50Z,174.0954437,-40.90215683,3.218435708,74.7134552,M,NA,LOCSAT,confirmed,manual,iasp91,30,24,14,0.1656792164,54.59109712,0.4843959246,0
2021p564707,earthquake,2021-07-28T22:32:29Z,2021-07-30T03:52:01Z,-179.0900574,-32.37833023,4.394569375,110.0856018,mB,NA,LOCSAT,confirmed,manual,iasp91,22,12,3,3.265250683,181.6942406,0.894519959,0.07425585457
2021p564102,earthquake,2021-07-28T17:13:46Z,2021-07-30T03:45:33Z,177.0800323,-36.67248917,3.015772998,232.8884888,MLv,NA,LOCSAT,confirmed,manual,iasp91,25,23,15,1.218396425,196.4142609,0.5097684192,0.3718106619
2021p563859,earthquake,2021-07-28T15:04:27Z,2021-07-30T03:42:44Z,176.9673309,-38.65258789,3.522597183,48.69610977,MLv,NA,LOCSAT,confirmed,manual,iasp91,19,11,7,0.03850208595,87.78833771,0.5795418112,0.2026858463
2021p561737,earthquake,2021-07-27T20:13:10Z,2021-07-30T02:53:51Z,178.6208344,-33.95444107,4.474918697,372.927887,MLv,NA,LOCSAT,confirmed,manual,iasp91,28,22,13,3.609127998,290.766983,0.6007368092,0.1535678507
2021p560743,earthquake,2021-07-27T11:23:06Z,2021-07-30T02:46:44Z,-179.0116119,-32.62670135,4.296904348,445.0076599,M,NA,LOCSAT,confirmed,manual,iasp91,23,16,6,5.592027187,335.0319366,0.7133704106,0
2021p560038,earthquake,2021-07-27T05:08:20Z,2021-07-30T02:36:27Z,176.4916077,-37.69199753,3.126447417,154.9708405,M,NA,LOCSAT,confirmed,manual,iasp91,61,56,30,0.160110876,115.6406631,0.31823213,0
2021p558729,earthquake,2021-07-26T17:31:16Z,2021-07-30T04:37:14Z,177.9249573,-36.42681122,3.296750251,210.3908081,MLv,NA,LOCSAT,confirmed,manual,iasp91,19,15,3,1.331703424,322.3048553,0.509482642,0.4301255298
2021p558131,earthquake,2021-07-26T12:12:25Z,2021-07-26T12:17:56Z,178.2589111,-36.59420776,3.4510697870000002,152.9645081,MLv,NA,LOCSAT,confirmed,manual,iasp91,35,31,14,0.9670113921,253.7018127,0.3952792311,0.2568418517
2021p557952,earthquake,2021-07-26T10:36:41Z,2021-07-30T05:06:31Z,-178.2277679,-35.62766266,4.619801147,10,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,22,15,3.47231698,308.908844,1.775345041,0.12792973
2021p557880,earthquake,2021-07-26T09:57:53Z,2021-07-26T10:29:04Z,-179.7083893,-32.79207993,5.435447696,391.7623596,mB,NA,LOCSAT,confirmed,manual,iasp91,45,36,66,5.029069901,311.4116058,0.8851292828,0.2218617436
2021p557496,earthquake,2021-07-26T06:33:05Z,2021-07-26T06:40:05Z,179.1397247,-32.4820137,4.52308956,500,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,17,17,7,4.837053776,318.4312592,0.7321872485,0.2983558297
2021p555744,earthquake,2021-07-25T14:59:30Z,2021-07-25T15:02:49Z,-178.4844666,-34.18479156,3.848261177,198.420166,M,NA,LOCSAT,preliminary,manual,iasp91,15,11,1,4.412280083,351.0040741,0.6337893534,0
2021p555632,earthquake,2021-07-25T13:59:26Z,2021-07-25T14:22:49Z,179.1114655,-32.30550385,4.420545902,300,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,2,5.530471325,350.8969879,1.638507379,0.04214654551
2021p555586,earthquake,2021-07-25T13:35:44Z,2021-07-25T13:38:52Z,-178.6270599,-34.2717514,4.008757607,246.9650116,M,NA,LOCSAT,preliminary,manual,iasp91,14,11,6,4.274697304,350.192337,0.6241161279,0
2021p555468,earthquake,2021-07-25T12:33:50Z,2021-07-25T12:38:01Z,175.0107117,-41.00888062,3.237475424,52.69516373,M,NA,LOCSAT,confirmed,manual,iasp91,34,24,47,0.09457164258,48.88900757,0.6699384072,0
2021p555184,earthquake,2021-07-25T10:02:12Z,2021-07-25T10:04:57Z,-179.7507782,-35.44691849,3.828861823,148.4240112,M,NA,LOCSAT,preliminary,manual,iasp91,14,13,8,2.789535999,346.7834015,0.394021929,0
2021p555035,earthquake,2021-07-25T08:42:39Z,2021-07-25T08:46:00Z,178.3128052,-37.89781189,3.775980144,7.604345322,M,NA,LOCSAT,confirmed,manual,iasp91,30,21,60,0.1127182096,135.3085709,0.7131451653,0
2021p554787,earthquake,2021-07-25T06:30:07Z,2021-07-25T07:24:02Z,179.9472046,-32.92724609,4.59995451,304.9512939,mB,NA,LOCSAT,confirmed,manual,iasp91,27,22,19,4.815303802,318.4801788,0.8908584299,0.1505792166
2021p554293,earthquake,2021-07-25T02:07:23Z,2021-07-25T02:10:20Z,173.9976807,-40.40070724,3.102470001,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,22,43,0.4047498107,104.6256256,0.4040365846,0
2021p554235,earthquake,2021-07-25T01:35:59Z,2021-07-25T01:48:38Z,-178.7387238,-33.66889191,5.103964511,150,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,28,27,17,4.44866848,196.0712471,0.5605164714,0.1236870541
2021p553691,earthquake,2021-07-24T20:46:07Z,2021-07-25T01:51:18Z,-178.692215,-33.32723618,4.421864981,150,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,7,4.1061306,194.8610773,0.9605103702,0.09103235227
2021p553664,earthquake,2021-07-24T20:31:33Z,2021-07-24T20:45:01Z,-178.1492615,-33.47166061,5.118637927,12,mB,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,6,4.201257706,205.4518912,1.428567673,0.08370487908
2021p553130,earthquake,2021-07-24T15:47:36Z,2021-07-24T15:51:41Z,177.5679321,-36.97694397,3.170958754,142.758667,M,NA,LOCSAT,confirmed,manual,iasp91,39,31,41,0.7963438034,220.9445801,0.5114473543,0
2021p552795,earthquake,2021-07-24T12:49:19Z,2021-07-24T12:53:56Z,175.9470367,-38.82853317,3.244426283,93.66709137,M,NA,LOCSAT,confirmed,manual,iasp91,28,25,91,0.1291881651,51.19400024,0.350081892,0
2021p552429,earthquake,2021-07-24T09:33:29Z,2021-07-24T09:38:09Z,-178.451416,-34.54075623,3.725805796,300,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,5,4.138371944,352.4437408,0.7596213173,0
2021p552188,earthquake,2021-07-24T07:25:51Z,2021-07-24T09:05:49Z,178.3064423,-35.87815475,3.076865673,189.5738373,MLv,NA,LOCSAT,confirmed,manual,iasp91,17,11,4,1.920907021,332.6078186,0.233538766,0.2984760844
2021p551565,earthquake,2021-07-24T01:54:04Z,2021-07-24T01:57:18Z,-179.9953156,-37.56814957,3.639084625,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,23,37,1.285755634,297.0693054,0.5158331414,0.1771392736
2021p551381,earthquake,2021-07-24T00:15:55Z,2021-07-24T00:19:11Z,179.990799,-37.55998611,3.561451724,22.51538658,MLv,NA,LOCSAT,confirmed,manual,iasp91,26,20,31,1.276646852,296.7922821,0.4047148077,0.1661681991
2021p549808,earthquake,2021-07-23T10:17:06Z,2021-07-23T10:28:40Z,-179.7417145,-35.00651932,4.175000848,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,11,2.998462439,298.9220734,0.4821776121,0
2021p548962,earthquake,2021-07-23T02:46:45Z,2021-08-15T20:54:04Z,179.5993195,-35.49824524,3.992799539,145.6520081,M,NA,LOCSAT,confirmed,manual,iasp91,22,17,10,2.308053732,297.4822083,0.4635905343,0
2021p548374,earthquake,2021-07-22T21:34:01Z,2021-07-24T09:54:07Z,174.5753021,-41.50021362,3.138336549,9.648979187,M,NA,LOCSAT,confirmed,manual,iasp91,34,28,32,0.2405988872,121.9260635,0.2296496133,0
2021p548328,earthquake,2021-07-22T21:09:23Z,2021-07-22T21:13:11Z,-179.9978333,-37.4056015,3.155798563,12,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,7,1.326346755,309.7574005,0.3746401234,0.0562160657
